track_id,track_name,artist_name,album_name,release_date,genre,duration_ms,popularity,danceability,energy,key,loudness,mode,instrumentalness,tempo,stream_count,country,explicit,label,release_year,release_month,release_day_of_week,duration_minutes,popularity_category,loudness_category,key_name,mode_name,is_explicit_bool,release_quarter,is_weekend_release,log_stream_count,upbeat_score,artist_track_count
b61ed562-cef9-4e89-b169-91f60e1daa12,Young Islands,Knot Hart,Deep,9/25/2020,R&B,231660,19,0.8326,0.5573,1,-5.58,1,0.012,101.8,22570,US,FALSE,RCA Records,2020,9,Friday,3.86,Low,Loud,C#,Major,FALSE,Q3,FALSE,10.0244,0.6157,12111
2f8bf02d-6438-4d80-9397-63dbb5b79abb,Pages,Knot Hart,Archives,4/13/2025,R&B,184210,24,0.7321,0.737,6,-10.18,1,0.0018,114.6,35014,US,FALSE,Island Records,2025,4,Sunday,3.07,Low,Moderate,F#,Major,FALSE,Q2,TRUE,10.4635,0.6656,12111
48d15b31-71f1-4298-a532-17a225e292da,The Love,Clay Black,Waves,11/14/2020,Pop,145379,28,0.7407,0.7552,0,-5.89,1,0.049,132.68,15030,US,FALSE,Horizon Records,2020,11,Saturday,2.42,Medium,Loud,C,Major,FALSE,Q4,TRUE,9.6179,0.7022,693
59ab0c59-7a64-4525-a6fc-ea8f69ba527b,Sacred Worlds,Blake Crow,Records,10/26/2023,R&B,273222,39,0.6519,0.5062,6,-8.82,0,0.026,94.88,102226,CA,FALSE,Island Records,2023,10,Thursday,4.55,Medium,Moderate,F#,Minor,FALSE,Q4,FALSE,11.535,0.5131,179
63b8fac8-fc46-4e2e-9aee-c76c15ff56e5,Flying Nights,ElaraRain,Oceans,1/13/2022,Rock,133094,39,0.6477,0.7783,2,-4.55,1,0.038,148.08,23216,IT,FALSE,Stardust Label,2022,1,Thursday,2.22,Medium,Loud,D,Major,FALSE,Q1,FALSE,10.0526,0.6962,1111
1f2b3a68-8b11-4fbc-91d0-a7528f67dbb5,Mountains,Knot Hart,Lines,5/28/2022,R&B,213773,11,0.6823,0.592,2,-6.53,1,0.0184,98.15,9398,FR,FALSE,RCA Records,2022,5,Saturday,3.56,Low,Moderate,D,Major,FALSE,Q2,TRUE,9.1484,0.5642,12111
907013e2-4046-497b-96a8-1f0300230f3a,Velvet Pages,RiverFlame,Cloudy Roads,6/21/2024,Latin,232080,6,0.7031,0.8407,5,-7.92,1,0.0667,135.31,1958,AU,FALSE,Pulse Records,2024,6,Friday,3.87,Low,Moderate,F,Major,FALSE,Q2,FALSE,7.5802,0.7251,422
db380b2f-841b-4bf7-bdab-666a1915663a,Crimson Empty Tears,Knot Hart,Flames,8/26/2022,R&B,155950,14,0.6163,0.7096,4,-9.49,1,0.0126,104.59,4302,AU,FALSE,Indie Collective,2022,8,Friday,2.6,Low,Moderate,E,Major,FALSE,Q3,FALSE,8.3671,0.5941,12111
402edc73-8bb9-4769-b0e7-f97650ebcb82,The Memories,Sterling Zen,Silver,8/16/2021,Folk,219639,8,0.3883,0.2939,2,-14.64,1,0.0532,138.61,3605,IT,FALSE,Prism Audio,2021,8,Monday,3.66,Low,Quiet,D,Major,FALSE,Q3,FALSE,8.1904,0.3852,2268
66faea86-0958-4600-8010-8e0fccdb8cb0,Bitter Ghosts,Knot Hart,The Young Revolutions,6/6/2024,R&B,186412,21,0.8083,0.4915,9,-13.38,0,0.0214,77.66,37363,AR,FALSE,Nova Records,2024,6,Thursday,3.11,Low,Quiet,A,Minor,FALSE,Q2,FALSE,10.5285,0.5451,12111
e17902f3-119e-46a9-82e7-4ce585522589,Chasing Echoes,Knot Hart,Lost IV,6/26/2021,R&B,226829,51,0.7073,0.4918,6,-7.43,0,0.0016,118.02,57097,IN,TRUE,Midnight Records,2021,6,Saturday,3.78,High,Moderate,F#,Minor,TRUE,Q2,TRUE,10.9525,0.5625,12111
85488a31-9723-4551-9003-1c74ba3751c8,Fading Paradise,Knot Hart,The Bitter Diaries,2/27/2023,R&B,228776,41,0.6516,0.5202,10,-8.31,1,0.0682,93.45,249905,EG,TRUE,Spectrum Music,2023,2,Monday,3.81,Medium,Moderate,A#,Major,TRUE,Q1,FALSE,12.4288,0.5165,12111
c1273786-08b0-49d0-9680-af4d75b3b975,Invisible,Ethereal,Young Islands,4/2/2021,Indie,276845,17,0.4689,0.5542,3,-5.87,1,0.2456,78.93,4645,ID,TRUE,Midnight Records,2021,4,Friday,4.61,Low,Loud,D#,Major,TRUE,Q2,FALSE,8.4438,0.4363,3232
1b1dda34-a149-4900-9b5c-4cb287ce14c8,Flying Heart,Knot Hart,Islands,4/18/2020,R&B,213059,37,1,0.5503,3,-3.04,0,0.0401,83.64,102334,JP,TRUE,Independent,2020,4,Saturday,3.55,Medium,Loud,D#,Minor,TRUE,Q2,TRUE,11.536,0.6539,12111
042db78b-fb88-4301-955f-243dd9246ff1,Opening Bridges,Ethereal,Journeys,4/19/2021,Punk,232670,9,0.386,0.8105,9,-6.79,1,0.0183,163.38,1073,KR,FALSE,Def Jam Recordings,2021,4,Monday,3.88,Low,Moderate,A,Major,FALSE,Q2,FALSE,6.9791,0.6263,3232
ffae62cd-1fef-4696-8927-e715ba1613fe,Quiet Roses,SethStone,The Empty Volume,8/5/2023,Hip-Hop,231460,16,0.7749,0.5807,0,-9.08,1,0.0153,127.69,2031,JP,FALSE,Nova Records,2023,8,Saturday,3.86,Low,Moderate,C,Major,FALSE,Q3,TRUE,7.6168,0.6389,1486
fc13b5ce-3e3b-48ba-9c9b-fd68a49c5112,Floors,Rocco Ore,Letters,6/29/2021,R&B,206056,6,0.7819,0.5599,7,-8.58,0,0.0364,122.01,4921,BR,FALSE,Midnight Records,2021,6,Tuesday,3.43,Low,Moderate,G,Minor,FALSE,Q2,FALSE,8.5015,0.6253,1709
884c0157-34ea-4c38-8244-d71bac0e2820,Bones,Ethereal,Silver Circles,12/26/2021,Pop,153505,21,0.5511,0.4945,4,-5.67,1,0.0271,122.1,1956,FR,TRUE,Interscope Records,2021,12,Sunday,2.56,Low,Loud,E,Major,TRUE,Q4,TRUE,7.5792,0.507,3232
8655e882-bab2-4a25-9a5a-58b75df1923d,Angels,Indie Vine,The Midnight Volume,11/5/2023,EDM,211729,3,0.752,0.8371,3,-5.89,0,0.4573,142.59,402,US,FALSE,Echo Studios,2023,11,Sunday,3.53,Low,Loud,D#,Minor,FALSE,Q4,TRUE,5.9989,0.7536,58
db0fa805-9ed7-4950-8a2b-6d4aa140f895,Neon Thunder,Knot Hart,Fading Bones,8/5/2021,R&B,226783,26,0.6838,0.587,2,-4.8,1,0.0777,129.71,11811,JP,FALSE,Epic Records,2021,8,Thursday,3.78,Medium,Loud,D,Major,FALSE,Q3,FALSE,9.3769,0.6079,12111
c8bccddd-0300-408c-b8ba-0d4629580d0e,Electric Night,SethStone,Edges,11/1/2025,Hip-Hop,239037,2,0.9518,0.8334,9,-5,0,0.0123,148.81,2263,US,FALSE,Epic Records,2025,11,Saturday,3.98,Low,Loud,A,Minor,FALSE,Q4,TRUE,7.7249,0.841,1486
cc304373-03cd-4b0f-a9f9-7cc7d7289d62,Circles,Knot Hart,The Raw Stories,10/13/2024,Classical,181752,54,0.1945,0.2646,6,-10.9,0,0.1909,69.87,769280,AU,TRUE,Midnight Records,2024,10,Sunday,3.03,High,Moderate,F#,Minor,TRUE,Q4,TRUE,13.5532,0.1977,12111
a9547142-d6d1-4aa9-b3f4-33097df088e0,Wicked Deep Skies,Knot Hart,The Blinding Wavelengths,10/12/2021,R&B,262680,23,0.8167,0.5641,8,-8.53,1,0.0242,113.29,105100,IT,FALSE,Epic Records,2021,10,Tuesday,4.38,Low,Moderate,G#,Major,FALSE,Q4,FALSE,11.5627,0.6284,12111
32abe403-4ed1-4ac8-98b0-fecbc5e6db0b,Eternal Oceans,Frost Nova,Fading I,8/4/2024,Latin,224531,18,1,0.8947,2,-2.91,1,0.0082,103.55,13144,ID,FALSE,Independent,2024,8,Sunday,3.74,Low,Loud,D,Major,FALSE,Q3,TRUE,9.4838,0.8201,862
a47d6966-d785-41e1-9925-ff9139d565bc,Echoes,Frost Nova,The Invisible Fragments,6/27/2022,Latin,275510,40,0.8682,0.6541,4,-6.06,0,0.0213,77.72,53699,US,FALSE,Independent,2022,6,Monday,4.59,Medium,Moderate,E,Minor,FALSE,Q2,FALSE,10.8912,0.6342,862
3dfa3bec-e386-4bb0-8684-648f7df66ec0,Hidden Paradise,CrestNova,Cosmic IV,11/15/2024,Rock,227433,22,0.3321,0.7105,4,-6.57,1,0.0563,108.64,41758,GB,TRUE,Cipher Music,2024,11,Friday,3.79,Low,Moderate,E,Major,TRUE,Q4,FALSE,10.6397,0.4865,44
c699256d-3ff7-4dad-9609-b48a63ff28f7,Keys,ValeGlass,Kind,11/22/2023,Pop,177010,43,0.5541,0.6273,5,-6.33,1,0.0172,99.49,158136,GB,TRUE,Midnight Records,2023,11,Wednesday,2.95,Medium,Moderate,F,Major,TRUE,Q4,FALSE,11.9712,0.529,981
6e0d377f-cbd7-4441-8bc4-7dad18ac0a29,Eternal Dreams,The Dales,The Raw Stories,8/21/2023,Metal,205863,32,0.2352,0.9822,5,-2.93,1,0.0915,143.25,13749,US,FALSE,Drift Music,2023,8,Monday,3.43,Medium,Loud,F,Major,FALSE,Q3,FALSE,9.5288,0.6059,13
d2f3a718-d288-485a-ae2c-8761dd67101a,Shattered Bitter Worlds,Knot Hart,Cloudy,8/8/2020,R&B,253182,10,0.8798,0.6127,7,-9.64,1,0.0166,70.67,5211,NZ,FALSE,Echo Studios,2020,8,Saturday,4.22,Low,Moderate,G,Major,FALSE,Q3,TRUE,8.5587,0.6122,12111
5d944027-559e-429c-8fe5-eaa043cc94c1,Memories,Knot Hart,Lights,5/8/2024,R&B,155989,16,0.7838,0.5174,8,-7.89,1,0.0118,118.07,10223,US,TRUE,Nova Records,2024,5,Wednesday,2.6,Low,Moderate,G#,Major,TRUE,Q2,FALSE,9.2325,0.6034,12111
075dadce-ae2a-4ac9-8859-8f3d1bbb923e,Mystic,Knot Hart,Rain,5/15/2022,R&B,216634,26,0.5703,0.5951,11,-11.8,0,0.0109,97.97,14434,US,FALSE,Atlantic Records,2022,5,Sunday,3.61,Medium,Moderate,B,Minor,FALSE,Q2,TRUE,9.5774,0.5204,12111
9a630daa-50fb-4f02-9fc4-44c36c359ee6,Rising Heart,Knot Hart,Young Angels,10/25/2021,R&B,165591,11,0.8075,0.5627,7,-8.98,0,0.0066,118.9,9901,IT,FALSE,Epic Records,2021,10,Monday,2.76,Low,Moderate,G,Minor,FALSE,Q4,FALSE,9.2005,0.6322,12111
40f2d086-62ab-424d-ba45-cf67ce487cfc,The Heart,ElaraRain,Quiet III,12/17/2024,Pop,240822,27,0.8247,0.6346,9,-8.78,1,0.0269,118.29,13358,GB,FALSE,Wavelength Records,2024,12,Tuesday,4.01,Medium,Moderate,A,Major,FALSE,Q4,FALSE,9.4999,0.667,1111
28d0050a-8652-4d74-bc7e-6e25de365cbb,Moving Rain,Hawk Theory,The Kind Files,11/26/2023,Pop,151661,23,0.6544,0.9236,9,-3.95,1,0.05,137.01,18675,MX,FALSE,Def Jam Recordings,2023,11,Sunday,2.53,Low,Loud,A,Major,FALSE,Q4,TRUE,9.835,0.7412,492
948b630d-37fc-4b52-8489-a169372e4030,Rising Lights,Knot Hart,The Gentle Reflections,3/3/2021,R&B,252180,25,0.6622,0.5119,4,-13.59,1,0.0075,96.29,14156,FR,FALSE,Cipher Music,2021,3,Wednesday,4.2,Medium,Quiet,E,Major,FALSE,Q1,FALSE,9.558,0.5215,12111
628a306d-3ba1-4ee3-9f28-8d33f5753783,The Rain,Clay Flint,Midnight,10/19/2021,Rock,254191,36,0.4491,0.8738,2,-3.96,1,0.0569,134.95,87824,ZA,TRUE,Horizon Records,2021,10,Tuesday,4.24,Medium,Loud,D,Major,TRUE,Q4,FALSE,11.3831,0.6362,15
6e6e3ac4-3ca7-4aa0-b892-9e7723b9e599,Midnight Roads,OpalOak,Fleeting,2/28/2023,Trap,208246,52,0.6814,0.6724,10,-7.09,1,0.0495,151.7,278105,IT,FALSE,Nova Records,2023,2,Tuesday,3.47,High,Moderate,A#,Major,FALSE,Q1,FALSE,12.5358,0.6725,71
6f86ff87-db33-4c46-a7df-79004e335f43,Mirrors,IsleEyre,The Mystic Tapes,2/13/2021,Pop,233446,23,0.5836,0.6686,4,-5.25,1,0.0435,122.37,17003,BR,FALSE,Pulse Records,2021,2,Saturday,3.89,Low,Loud,E,Major,FALSE,Q1,TRUE,9.7412,0.59,5271
fef17d5e-cf99-4616-bcb2-374a8d68d5a4,The Thunder,Knot Hart,Soul,10/8/2023,R&B,153615,26,0.5549,0.5323,3,-10.23,0,0.0349,131.61,11789,GB,FALSE,Catalyst Records,2023,10,Sunday,2.56,Medium,Moderate,D#,Minor,FALSE,Q4,TRUE,9.375,0.5372,12111
7d2fc085-a18b-45a8-89b2-8f43def6a9b2,The Stars,Knot Hart,The Paper Sessions,8/26/2022,R&B,219216,15,0.8371,0.4264,6,-7.16,1,0.014,91.35,1691,NZ,TRUE,Catalyst Records,2022,8,Friday,3.65,Low,Moderate,F#,Major,TRUE,Q3,FALSE,7.4337,0.5502,12111
34a4db62-2f9a-48bc-8cda-c2cae146fca0,Blinding Waves,Knot Hart,Broken Fire,7/16/2025,R&B,130389,13,0.9375,0.6542,4,-9.43,1,0.004,104.44,6509,US,FALSE,Drift Music,2025,7,Wednesday,2.17,Low,Moderate,E,Major,FALSE,Q3,FALSE,8.7811,0.7002,12111
46b62792-7ae7-4016-8424-0a853b4c05c4,Burning Heart,Knot Hart,Inner Stars,11/13/2025,R&B,165145,48,0.762,0.3138,3,-13.16,0,0.0113,145.71,130189,SE,FALSE,Catalyst Records,2025,11,Thursday,2.75,Medium,Quiet,D#,Minor,FALSE,Q4,FALSE,11.7768,0.5528,12111
3faf38fa-d7d3-4b08-b720-369469db4d6a,Blinding Islands,SethStone,The Invisible Sessions,11/30/2020,Metal,233405,46,0.4122,0.9496,10,-4.44,1,0.0099,146.5,311602,BR,FALSE,Pulse Records,2020,11,Monday,3.89,Medium,Loud,A#,Major,FALSE,Q4,FALSE,12.6495,0.6683,1486
4d13ede4-d1bf-43f5-83d2-bdc5e4b33ad7,The Voices,IsleEyre,Kind Skies,1/27/2023,Reggaeton,199397,27,0.844,0.7489,2,-5.35,1,0.0301,89.75,27597,FR,TRUE,Indie Collective,2023,1,Friday,3.32,Medium,Loud,D,Major,TRUE,Q1,FALSE,10.2255,0.6797,5271
9a91fd2b-c21f-4a4e-a6c0-e8c27d852618,Mountains,Ethereal,Fierce Angels,9/15/2025,Pop,144891,17,0.5757,0.5164,0,-7.15,0,0.0255,92.06,2726,US,TRUE,Epic Records,2025,9,Monday,2.41,Low,Moderate,C,Minor,TRUE,Q3,FALSE,7.911,0.4826,3232
96a21355-e547-4c2d-98cd-f2dc9885cc58,Blinding Harbors,Zara Dale,Gentle Wings,1/29/2023,Hip-Hop,141716,9,0.8598,0.7879,2,-9.69,0,0.037,139.13,5735,ES,TRUE,Pulse Records,2023,1,Sunday,2.36,Low,Moderate,D,Minor,TRUE,Q1,TRUE,8.6545,0.7721,6
3cb55e9c-f14a-44ff-a6c6-e1076b799a2a,Jagged Roads,Jasper Cloud,Silent Mountains,6/23/2021,EDM,155410,38,0.7111,0.8948,0,-6.68,1,0.1077,131.14,50380,IT,FALSE,Interscope Records,2021,6,Wednesday,2.59,Medium,Moderate,C,Major,FALSE,Q2,FALSE,10.8274,0.744,327
e400a9ef-e9c2-438d-b9a1-a27896c04164,Liquid Ghosts,NylaWest,Chapters,4/14/2020,K-Pop,208980,18,0.629,0.8159,8,-7.49,0,0.0213,143.84,4642,EG,TRUE,Prism Audio,2020,4,Tuesday,3.48,Low,Moderate,G#,Minor,TRUE,Q2,FALSE,8.4431,0.6977,16
70e39da9-80ad-42d3-b5d6-313e564156f7,Drowning Worlds,Knot Hart,The Midnight Diaries,3/24/2020,R&B,192726,14,0.7072,0.5199,11,-8.1,1,0.1299,121.26,1537,FR,FALSE,Island Records,2020,3,Tuesday,3.21,Low,Moderate,B,Major,FALSE,Q1,FALSE,7.3382,0.5784,12111
6e9915a9-bd07-46ff-b70f-f62a5c480d41,Silver Young Angels,Ethereal,Empty Angels,3/30/2022,Pop,220200,33,0.7305,0.6611,6,-7.85,0,0.0436,95.7,56150,KR,FALSE,Apex Records,2022,3,Wednesday,3.67,Medium,Moderate,F#,Minor,FALSE,Q1,FALSE,10.9358,0.6076,3232
27b01192-a2d7-43f7-a4fc-33a0a4c392c1,Doors,ValeGlass,Bitter Fire,8/14/2020,R&B,157095,34,0.7297,0.4585,4,-8.43,1,0.002,137.22,18941,BR,FALSE,Cipher Music,2020,8,Friday,2.62,Medium,Moderate,E,Major,FALSE,Q3,FALSE,9.8491,0.5856,981
76f17669-d271-4e93-a057-f729d3e798e0,Bitter Love,Knot Hart,Frozen,6/13/2021,R&B,253942,51,0.8365,0.7277,3,-7.12,0,0.0102,86.79,98855,US,FALSE,Universal Music Group,2021,6,Sunday,4.23,High,Moderate,D#,Minor,FALSE,Q2,TRUE,11.5014,0.664,12111
1e5fa71c-c431-46aa-8b71-e22548c73c4c,Endless Eyes,Knot Hart,Dark Roses,5/27/2025,R&B,264699,22,0.628,0.5329,11,-8.62,0,0.0728,102.51,38178,US,FALSE,Nova Records,2025,5,Tuesday,4.41,Low,Moderate,B,Minor,FALSE,Q2,FALSE,10.55,0.5251,12111
cbd6ff25-2e60-4428-811f-ceabd78cf13b,Burning Roads,Horizon,Wild II,2/27/2021,Jazz,191423,31,0.4758,0.2661,6,-10.04,1,0.5854,145.88,20039,GB,FALSE,Stardust Label,2021,2,Saturday,3.19,Medium,Moderate,F#,Major,FALSE,Q1,TRUE,9.9055,0.4194,385
497e2b65-d441-4268-9676-a9df2fe97257,Moving Harbors,Hawk Theory,Jagged Voices,7/20/2025,Pop,244218,20,0.7145,0.6834,2,-9.37,1,0.0239,105.88,34628,GB,FALSE,Catalyst Records,2025,7,Sunday,4.07,Low,Moderate,D,Major,FALSE,Q3,TRUE,10.4524,0.6247,492
cf88bcb7-7e8f-43a2-a5ac-e87643db42c8,Quiet Mountains,Sterling Zen,The Jagged Tales,1/15/2023,Folk,218065,9,0.3421,0.6145,8,-5.03,0,0.0553,131.74,5160,US,FALSE,Epic Records,2023,1,Sunday,3.63,Low,Loud,G#,Minor,FALSE,Q1,TRUE,8.5489,0.4851,2268
d5c7e278-9a07-4f1e-ba34-c98b7287f282,Silent Flames,Rocco Ore,Silent,12/26/2024,R&B,219206,47,0.5449,0.5467,1,-5.49,1,0.003,97.79,75909,IT,FALSE,Independent,2024,12,Thursday,3.65,Medium,Loud,C#,Major,FALSE,Q4,FALSE,11.2373,0.4906,1709
10c3a0d0-e1d4-47a9-bca0-e8dd673b80cc,Golden Lines,Sterling Zen,Crimson Winds,1/1/2022,Indie,90000,22,0.5401,0.7055,1,-10.43,0,0.0719,140.78,7264,MX,FALSE,Prism Audio,2022,1,Saturday,1.5,Low,Moderate,C#,Minor,FALSE,Q1,TRUE,8.8908,0.6136,2268
2ef04868-4a50-4993-ad91-e08cf1b73e40,Rain,Knot Hart,Crimson Streets,7/9/2025,Alternative,240433,1,0.6524,0.5622,4,-9.71,0,0.0501,77.92,1009,US,TRUE,Nova Records,2025,7,Wednesday,4.01,Low,Moderate,E,Minor,TRUE,Q3,FALSE,6.9177,0.5114,12111
a07bb6df-019b-4aaf-a3c0-3de0d44d84dd,Fading Pages,IsleEyre,Fading IV,8/1/2020,Rock,180032,61,0.5281,0.756,8,-6.19,1,0.0567,105.39,287157,SG,FALSE,Republic Records,2020,8,Saturday,3,High,Moderate,G#,Major,FALSE,Q3,TRUE,12.5678,0.5785,5271
5646eb04-2dd0-48eb-a3f2-f7fb0c397203,Fleeting Open Pages,Knot Hart,The Quiet Records,10/6/2022,R&B,156694,40,0.6802,0.5095,0,-10.86,1,0.1057,109.62,141264,IN,TRUE,Self-Released,2022,10,Thursday,2.61,Medium,Moderate,C,Major,TRUE,Q4,FALSE,11.8584,0.5468,12111
2bba5fda-7631-4939-b55f-9ec96af95666,Cosmic Echoes,Knot Hart,Hollow,12/14/2024,R&B,229732,29,0.9373,0.5905,7,-8.33,0,0.0179,109.34,121724,AR,FALSE,RCA Records,2024,12,Saturday,3.83,Medium,Moderate,G,Minor,FALSE,Q4,TRUE,11.7095,0.6816,12111
52d12035-6d7a-488a-9619-1c8f9aad6f61,Vivid,Elara Dawn,Chapters,6/1/2020,R&B,237638,35,0.4242,0.4734,2,-5.82,1,0.0072,131.64,31824,AR,FALSE,Echo Studios,2020,6,Monday,3.96,Medium,Loud,D,Major,FALSE,Q2,FALSE,10.368,0.4614,24
3358de87-504d-4a76-ac8a-0c2d8a3f90fd,Inner Winds,Clay Black,Inner Islands,3/31/2023,Pop,179453,34,0.6143,0.6977,10,-11.02,0,0.0305,135.33,44494,MX,TRUE,Drift Music,2023,3,Friday,2.99,Medium,Moderate,A#,Minor,TRUE,Q1,FALSE,10.7031,0.6324,693
39ff625d-2e0b-4320-b4bf-6e043cc466da,Night,Vale Drake,Lost Pages,6/29/2024,R&B,158293,33,0.7481,0.6795,2,-7.26,1,0.0461,125.5,52640,US,FALSE,Drift Music,2024,6,Saturday,2.64,Medium,Moderate,D,Major,FALSE,Q2,TRUE,10.8713,0.6646,225
e8696f7a-c32d-4cf0-8708-d0da3a46b73f,Mountains,IsleEyre,Rain,10/13/2024,Pop,267382,13,0.6377,0.6538,1,-3.23,0,0.0174,91.2,7151,IT,FALSE,Stardust Label,2024,10,Sunday,4.46,Low,Loud,C#,Minor,FALSE,Q4,TRUE,8.8751,0.5612,5271
a23a3f2e-7edd-4536-bd73-21e470c9ed3f,Rain,Ethereal,Portraits,1/1/2025,Pop,188154,16,0.5985,0.6776,5,-5.25,1,0.0167,104.35,18988,BR,FALSE,Stardust Label,2025,1,Wednesday,3.14,Low,Loud,F,Major,FALSE,Q1,FALSE,9.8516,0.5738,3232
0b43b0d4-5195-496a-97b0-32586fb9a3c9,Gentle Rivers,Knot Hart,Crimson,5/1/2023,R&B,90000,12,0.6341,0.4633,4,-11.57,0,0.0874,99.69,3093,SE,FALSE,Self-Released,2023,5,Monday,1.5,Low,Moderate,E,Minor,FALSE,Q2,FALSE,8.0372,0.4957,12111
4f35525d-e5a6-4ea0-aa74-1ebb74afc3e4,Midnight Twisted Thunder,Knot Hart,Silent Voices,10/11/2025,Country,192476,28,0.5813,0.5638,0,-9.48,1,0.0961,119.24,13747,NL,FALSE,Neon Label,2025,10,Saturday,3.21,Medium,Moderate,C,Major,FALSE,Q4,TRUE,9.5286,0.5427,12111
b811b77f-99b7-453c-9399-cd5f4bdfd5af,Crystal Streets,Knot Hart,Midnight II,5/8/2021,R&B,179803,16,0.6023,0.5139,5,-6.79,0,0.0224,113.74,2653,SE,TRUE,Echo Studios,2021,5,Saturday,3,Low,Moderate,F,Minor,TRUE,Q2,TRUE,7.8838,0.5233,12111
f848a3d5-f041-4c54-85de-7de3255aee3f,Eternal Fierce Fire,LakeWilde,Tapes,1/8/2023,K-Pop,187621,16,0.7454,0.9656,3,-3.65,1,0.0506,145.16,1690,ZA,FALSE,Drift Music,2023,1,Sunday,3.13,Low,Loud,D#,Major,FALSE,Q1,TRUE,7.4331,0.8061,116
8673b124-8567-4efc-9328-81f94abde309,Floating Keys,Aria Rose,The Urban Portraits,10/9/2025,Hip-Hop,227788,32,0.6697,0.9188,10,-3.3,0,0.034,115.16,28836,NG,FALSE,Catalyst Records,2025,10,Thursday,3.8,Medium,Loud,A#,Minor,FALSE,Q4,FALSE,10.2694,0.7142,346
2fc547d8-ac4b-45c5-bae2-d87e4123d3d6,Open,ValeGlass,Wavelengths,12/27/2021,Pop,185089,29,0.564,0.8022,10,-2.1,1,0.0402,149.09,21859,TR,FALSE,Self-Released,2021,12,Monday,3.08,Medium,Loud,A#,Major,FALSE,Q4,FALSE,9.9924,0.6738,981
9ead2fbe-498d-4dbe-b421-08eb03d9c073,Invisible Tears,Rocco Ore,Scars,6/10/2024,R&B,156710,42,0.4939,0.5316,3,-10.62,0,0.0544,93.85,63567,US,TRUE,Columbia Records,2024,6,Monday,2.61,Medium,Moderate,D#,Minor,TRUE,Q2,FALSE,11.0599,0.4586,1709
50838f03-8569-4f80-b617-2ae70b4edcc3,Mirrors,The Nixs,Frozen,9/17/2020,Country,201908,30,0.4449,0.6198,6,-8.5,1,0.0687,132.06,11042,NG,FALSE,Apex Records,2020,9,Thursday,3.37,Medium,Moderate,F#,Major,FALSE,Q3,FALSE,9.3096,0.5288,23
108a70e1-3a2f-4101-805c-076d5e2ec6d2,Harbors,Knot Hart,Kind Love,11/16/2022,R&B,235749,6,0.6042,0.6468,4,-8.97,0,0.0104,96.68,1447,AU,TRUE,Spectrum Music,2022,11,Wednesday,3.93,Low,Moderate,E,Minor,TRUE,Q4,FALSE,7.2779,0.5528,12111
860559c0-2009-45cb-8032-5f30f7113528,Memories,IsleEyre,Crystal Fire,2/24/2025,Pop,202194,16,0.5377,0.6456,3,-8.01,1,0.0153,132.25,4416,US,FALSE,Self-Released,2025,2,Monday,3.37,Low,Moderate,D#,Major,FALSE,Q1,FALSE,8.3932,0.5765,5271
fdd97ae1-a2ce-4cfe-9b7a-139ab051d8ba,Soul,Ethereal,Frequencies,5/1/2025,Pop,220103,18,0.8053,0.8273,2,-6.57,1,0.0399,109.02,6245,NG,FALSE,Bedroom Records,2025,5,Thursday,3.67,Low,Moderate,D,Major,FALSE,Q2,FALSE,8.7397,0.7231,3232
5ad9beed-c3bd-4ada-9739-6cdf06783c8f,Dark Chains,Zenith Syndicate,The Jagged Records,10/9/2020,K-Pop,200291,30,0.7226,0.7313,1,-6.06,0,0.0051,151.73,10790,GB,TRUE,Atlantic Records,2020,10,Friday,3.34,Medium,Moderate,C#,Minor,TRUE,Q4,FALSE,9.2865,0.7126,125
5111dcef-453b-4e1f-9af4-a39af4a2e451,Sacred Keys,GlowLake,Gentle III,12/3/2024,Latin,235999,29,0.74,0.914,2,-6.57,1,0.0246,129.39,82855,IN,FALSE,Cipher Music,2024,12,Tuesday,3.93,Medium,Moderate,D,Major,FALSE,Q4,FALSE,11.3249,0.7607,11
4671355c-61c8-41a0-ab3c-a029c595ae37,Crawling Floors,Knot Hart,Sacred,12/8/2024,R&B,184425,4,0.593,0.8354,4,-4.59,0,0.0047,118.09,328,CO,FALSE,Apex Records,2024,12,Sunday,3.07,Low,Loud,E,Minor,FALSE,Q4,TRUE,5.7961,0.6543,12111
a93f5593-44a8-4410-aa61-ac5aad595b73,Fire,The Dunes,The Jagged Reflections,4/4/2023,Soul,238820,5,0.5999,0.4647,6,-7.4,0,0.0023,124.95,914,JP,FALSE,RCA Records,2023,4,Tuesday,3.98,Low,Moderate,F#,Minor,FALSE,Q2,FALSE,6.8189,0.5186,45
eac95faf-4618-415f-8615-28ea0fd26e52,Flames,Nina Knox,Silent V,9/20/2020,R&B,234535,45,0.7179,0.2985,1,-11.13,0,0.006,109.53,107551,US,FALSE,Nova Records,2020,9,Sunday,3.91,Medium,Moderate,C#,Minor,FALSE,Q3,TRUE,11.5857,0.4773,80
7579d0fd-75f4-420a-99ac-2ecfb2e8a3d8,Fading Hollow Love,Knot Hart,Fading Mountains,7/31/2024,Pop,157606,38,0.5442,0.6574,3,-5.85,1,0.0006,112.53,60506,GB,FALSE,Bedroom Records,2024,7,Wednesday,2.63,Medium,Loud,D#,Major,FALSE,Q3,FALSE,11.0105,0.5557,12111
